31,"JACKSON MI CAP IMPT BAM B/E CPNRate/Coupon: 5.0%  Matures: 06/01/2031Filer comment:  Jackson, MI",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
32,METROPOLITAN TRANSN AUTH NY REV RFDG SER D B/E CPNRate/Coupon: 5.0%  Matures: 11/15/2034Filer comment:  New York,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",Interest,"$201 - $1,000"
33,MISSISSIPPI ST SER B B/E CPNRate/Coupon: 4.0%  Matures: 10/01/2036Filer comment:  Mississippi,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
34,NORTH EAST TX REGL MOBIL AUTH REV SR LIEN REV SER A B/E CPNRate/Coupon: 5.0%  Matures: 01/01/2036Filer comment:  North East Texas,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",Interest,"$201 - $1,000"
35,"OLATHE KS IMPT RFDG 234 DB B/E CPNRate/Coupon: 3.0%  Matures: 10/01/2032Filer comment:  Olathe, KS",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
36,"ONSLOW CNTY NC LTD OBLIG REV B/E PTC CPNRate/Coupon: 4.0%  Matures: 10/01/2035Filer comment:  Onslow County, NC",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
37,"OSAGE CNTY KS RFDG & IMPT SER A B/E B/Q PTC CPNRate/Coupon: 3.0%  Matures: 09/01/2030Filer comment:  Osage County, KS",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
38,PENN IN HIGH SCH BLDG CORP 1ST MTG REV B/E ST INTRCPT PTC CPNRate/Coupon: 4.0%  Matures: 07/15/2034Filer comment:  Indiana,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
39,"ROMEOVILLE IL B/E CPNRate/Coupon: 4.0%  Matures: 12/30/2038Filer comment:  Romeoville, IL",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
40,"SANGAMON LOGAN MENARD CNTYS IL CMNTY SCH DIST 015 SER A DB BAM B/E PTC CPNRate/Coupon: 4.0%  Matures: 12/01/2034Filer comment:  Sangamon, Logan, and Menard County, IL",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
41,"SKAGIT CNTY WA CONS SCH DIST 320 MT VERNON B/E CPNRate/Coupon: 4.0%  Matures: 12/01/2032Filer comment:  Skagit County, WA",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
42,SOUTH CAROLINA TRANSN INFRA BK REV RFDG SER A B/E CPNRate/Coupon: 4.0%  Matures: 10/01/2033Filer comment:  South Carolina,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
43,"SULLIVAN CNTY PA SCH DIST NT BAM B/E B/Q CR ENH CPNRate/Coupon: 3.0%  Matures: 04/01/2028Filer comment:  Sullivan County, PA",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
44,TEXAS WTR DEV BRD ST REVLVG FD REV B/E CPNRate/Coupon: 4.0%  Matures: 08/01/2034Filer comment:  Texas,Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
45,"TOLEDO OH WTRWKS REV SYS B/E CPNRate/Coupon: 5.0%  Matures: 11/15/2033Filer comment:  Toledo, OH",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
46,"WEST CENTRAL IN SCH BLDG AD VALOREM PPTY TAX REV 1ST MTG B/E B/Q CR ENH CPNRate/Coupon: 4.0%  Matures: 07/15/2039Filer comment:  Francesville, IN",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
47,"UTAH CNTY UT TRANSN SALES TAX RFDG REV B/E CPNRate/Coupon: 4.0%  Matures: 12/01/2038Filer comment:  Utah County, UT",Government SecuritiesMunicipal Security,Joint,"$1,001 - $15,000",None,None (or less than $201)
48,"Provo RentalDescription: Rental Property (Provo, UT)",Real EstateResidential,Self,"$500,001 - $1,000,000",None,None (or less than $201)
49,"Bear Lake Rental Description: Rental Property (Garden City, UT)",Real EstateResidential,Self,"$100,001 - $250,000",Rent/Royalties,"$15,001 - $50,000"
50,"West Gate of Orem, LLCCompany: West Gate of Orem, LLC (North Ogden, UT) Description: Rental Property",Business EntityLimited Liability Company (LLC),Self,--,,
50.1,"North Ogden Residential PropertyDescription: North Ogden Residential Property (North Ogden, UT)",Real EstateResidential,Self,"$250,001 - $500,000",Rent/Royalties,"$15,001 - $50,000"
51,"ATI Founders, Inc.Company: ATI Founders, Inc. (Provo, UT) Description: Holding company for passive and non-controlling equity interest in Action Target, a company that sells shooting range equipment",Corporate SecuritiesNon-Public Stock,Self,"$500,001 - $1,000,000",None,None (or less than $201)
52,"Monticello Development Company, LLCCompany: Monticello Development Company, LLC (Monticello, UT) Description: Real Estate",Business EntityLimited Liability Company (LLC),Self,--,,
52.1,"Unimproved LandDescription: Unimproved Land (Monticello, UT)",Real EstateUnimproved Land,Self,"$50,001 - $100,000",None,None (or less than $201)
53,"Sundance Debt Partners, LLCDescription: Pooled investment fund with diversified portfolio (Salt Lake City, UT)",Investment FundPrivate Equity Fund,Self,"$1,000,001 - $5,000,000",Excepted Investment Fund,"$100,001 - $1,000,000"
54,"PEG Opportunity Zone Investors LLCDescription: Pooled investment fund with diversified portfolio (Provo, UT)",Investment FundPrivate Equity Fund,Self,"$1,000,001 - $5,000,000",Excepted Investment Fund,"$15,001 - $50,000"
55,"Peak Ventures Fund II, L.P.Company: Peak Ventures Fund II, L.P. (Provo, UT) Description: Pooled investment fund with diversified portfolio",Business EntityLimited Partnership (LP),Self,"$250,001 - $500,000",Excepted Investment Fund,"$50,001 - $100,000"
56,"NLI DB2 LLCCompany: NLI DB2 LLC (Salt Lake City, UT) Description: Retail",Business EntityLimited Liability Company (LLC),Self,--,,
56.1,"Commercial Real EstateDescription: Retail Center (Salt Lake City, UT)",Real EstateCommercial,Self,"$100,001 - $250,000",Other (Distribution),"Other $5,001.00"
57,"NLI Falmouth, LLCCompany: NLI Falmouth, LLC (Salt Lake City, UT) Description: Self-Storage",Business EntityLimited Liability Company (LLC),Self,--,,
57.1,"Commercial Real EstateDescription: Storage Facility (Salt Lake City, UT)",Real EstateCommercial,Self,"$100,001 - $250,000",Other (Distribution),"Other $5,001.00"
58,"CP III NSW Co-Investment, LLCCompany: CP III NSW Co-Investment (Salt Lake City, UT) Description: Pooled investment fund with diversified portfolio",Business EntityLimited Liability Company (LLC),Self,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
59,"Cynosure Partners III, LP  Company: Cynosure Partners III, LP (Salt Lake City, UT) Description: Pooled investment fund with diversified portfolio",Business EntityLimited Partnership (LP),Self,"$500,001 - $1,000,000",Excepted Investment Fund,"$2,501 - $5,000"
60,"Zions Bank Checking Account(Salt Lake City, UT)Type: Checking",Bank Deposit,Self,"$50,001 - $100,000",None,None (or less than $201)
61,"UFB Direct/Axos(San Diego, CA)Type: Checking",Bank Deposit,Self,"$50,001 - $100,000","Dividends, Interest","$1,001 - $2,500"
62,"Fieldpoint Private Banking(Greenwich, CT)Type: Checking",Bank Deposit,Self,"$100,001 - $250,000","Dividends, Interest","$5,001 - $15,000"
63,Curtis Family Trust,TrustGeneral Trust,Self,--,,
63.1,"Parcel #16-044-0006Description: Parcel (Weber County, UT)",Real EstateUnimproved Land,Self,"$250,001 - $500,000",None,None (or less than $201)
63.2,"Vacant Lot Description: Lot (Brighton, UT)",Real EstateUnimproved Land,Self,"None (or less than $1,001)",None,None (or less than $201)
63.3,"Zions Bank Checking Account(Salt Lake City, UT)Type: Checking",Bank Deposit,Self,"$1,001 - $15,000",Interest,None (or less than $201)
63.4,"Zions Bank Money Market Account(Salt Lake City, UT)Type: Money Market Account",Bank Deposit,Self,"None (or less than $1,001)",Interest,None (or less than $201)
64,"John Reem Curtis SPE, LLC Company: John Reem Curtis SPE, LLC (North Ogden, UT) Description: Residential Property",Business EntityLimited Liability Company (LLC),Self,--,,
64.1,"North Ogden Residential PropertyDescription: Residential Real Estate (North Ogden, UT)",Real EstateResidential,Self,"$250,001 - $500,000",Rent/Royalties,"$15,001 - $50,000"
65,"Action Commercial Park LLC Company: Action Commercial Park LLC (Provo, UT) Description: Commercial Real Estate",Business EntityLimited Liability Company (LLC),Self,--,,
65.1,"Commercial PropertyDescription: Commercial Real Estate (Provo, UT)",Real EstateCommercial,Self,"$1,000,001 - $5,000,000",Rent/Royalties,"$15,001 - $50,000"
66,CGGO - Capital Group Global Growth Equity ETF - Share class,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
67,FVD - First Trust Value Line Dividend Index Fund,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
68,RDVY - First Trust Rising Dividend Achievers ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
69,FLQM - Franklin U.S. Mid Cap Multifactor Index ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
70,LVHI - Franklin International Low Volatility High Dividend Index ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
71,SCIEX - Hartford Schroders International Stock Fund - Class I,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
72,AMEFX - INCOME FUND OF AMERICA - Class F-2,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
73,QQQM - Invesco NASDAQ 100 ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
74,JPUS - JPMorgan Diversified Return U.S. Equity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
75,NFFFX - NEW WORLD FUND INC - Class F-2,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
76,PCBIX - MidCap Fund (f/k/a MidCap Blend Fund) - Institutional Class,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
77,SPY - State Street SPDR S&P 500 ETF Trust,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
78,BKGI - BNY Mellon Global Infrastructure Income ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
79,CGGO - Capital Group Global Growth Equity ETF - Share class,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
80,RECS - Columbia Research Enhanced Core ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
81,RDVY - First Trust Rising Dividend Achievers ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
82,DIVI - Franklin International Core Dividend Tilt Index ETF,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
83,FLQM - Franklin U.S. Mid Cap Multifactor Index ETF,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
84,SCIEX - Hartford Schroders International Stock Fund - Class I,Mutual FundsMutual Fund,Self,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
85,AMEFX - INCOME FUND OF AMERICA - Class F-2,Mutual FundsMutual Fund,Self,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
86,QQQM - Invesco NASDAQ 100 ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
87,JPUS - JPMorgan Diversified Return U.S. Equity ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
88,NFFFX - NEW WORLD FUND INC - Class F-2,Mutual FundsMutual Fund,Self,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
89,PSC - Principal U.S. Small-Cap ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
