9.3.2.13.1,"Morgan Stanley(New York, NY)Type: Brokerage Sweep Account",Bank Deposit,Self,"None (or less than $1,001)",Interest,"$201 - $1,000"
9.3.2.13.2,MVRXX MSILF Government PTF INST Filer comment:  Money Market Mutual Fund,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
9.4,"Note Receivable - Yellowstone Feeders, LLCCompany: Yellowstone Cattle Feeders, LLC (Billings, MT)",Accounts ReceivableFrom a Business,Self,"$1,000,001 - $5,000,000",Interest,"$100,001 - $1,000,000"
10,"Wapiti Way, LLCCompany: Wapiti Way, LLC (Bozeman, MT) Description: Residential and agricultural real estate",Business EntityLimited Liability Company (LLC),Self,--,,
10.1,"Residential and Agricultural Real EstateDescription: Residential and Agricultural Real Estate (Bozeman, MT) Filer comment:  2025 Property tax assessed value $2,461,554 (Montana DOR: Assessed value = 100% market value)",Real EstateResidential,Self,"$1,000,001 - $5,000,000",None,None (or less than $201)
11,Annabelle Sheehy 2020 Trust,TrustGeneral Trust,Child,--,,
11.1,"Interest in Yorktown Holdings, LLCCompany: Yorktown Holdings, LLC (Bozeman, MT) Description: Holding Company",Business EntityLimited Liability Company (LLC),Child,--,,
11.1.1,"Stockman Bank #13.1.1(Belgrade, MT)Type: Checking",Bank Deposit,Child,"$15,001 - $50,000",Interest,None (or less than $201)
11.1.2,"6.25% Profit Interest in Element Holdings, LLC (Underlying assets reported under filer's ownership)Company: Element Holdings, LLC (Bozeman, MT) Description: Family Office Holding Company",Business EntityLimited Liability Company (LLC),Child,"$50,001 - $100,000",None,None (or less than $201)
11.1.3,"Stockman Bank CD #13.1.3(Belgrade, MT)Type: Certificate of Deposit",Bank Deposit,Child,"$100,001 - $250,000",Interest,"$5,001 - $15,000"
12,Evelyn Sheehy 2020 Trust,TrustGeneral Trust,Child,--,,
12.1,"Interest in Lexington Holdings, LLCCompany: Lexington Holdings, LLC (Bozeman, MT) Description: Holding Company",Business EntityLimited Liability Company (LLC),Child,--,,
12.1.1,"Stockman Bank #14.1.1(Belgrade, MT)Type: Checking",Bank Deposit,Child,"$15,001 - $50,000",Interest,None (or less than $201)
12.1.2,"6.25% Profit Interest in Element Holdings LLC (underlying assets reported under filer's ownership)Company: Element Holdings LLC (Bozeman, MT) Description: Holding company",Business EntityLimited Liability Company (LLC),Child,"$50,001 - $100,000",None,None (or less than $201)
12.1.3,"Stockman Bank CD #14.1.3(Belgrade, MT)Type: Certificate of Deposit",Bank Deposit,Child,"$100,001 - $250,000",Interest,"$5,001 - $15,000"
13,Bruce Sheehy 2020 Trust,TrustGeneral Trust,Child,--,,
13.1,"Interest in Wapiti Holdings LLCCompany: Wapiti Holdings LLC (Bozeman, MT) Description: Holding company",Business EntityLimited Liability Company (LLC),Child,--,,
13.1.1,"Stockman Bank #15.1.1(Belgrade, MT)Type: Money Market Account",Bank Deposit,Child,"$15,001 - $50,000",Interest,None (or less than $201)
13.1.2,"6.25% Profit Interest in Element Holdings LLC (underlying assets reported under filer's ownership)Company: Element Holdings LLC (Bozeman, MT) Description: Holding company",Business EntityLimited Liability Company (LLC),Child,"$50,001 - $100,000",None,None (or less than $201)
13.1.3,"Stockman Bank CD #15.1.3(Belgrade, MT)Type: Certificate of Deposit",Bank Deposit,Child,"$100,001 - $250,000",Interest,"$5,001 - $15,000"
14,Walter Sheehy 2020 Trust,TrustGeneral Trust,Child,--,,
14.1,"Interest in Linney Holdings, LLCCompany: Linney Holdings, LLC (Bozeman, MT) Description: Holding Company",Business EntityLimited Liability Company (LLC),Child,--,,
14.1.1,"Stockman Bank #16.1.1(Belgrade, MT)Type: Money Market Account",Bank Deposit,Child,"$15,001 - $50,000",Interest,None (or less than $201)
14.1.2,"6.25% Profit Interest in Element Holdings LLC (underlying assets reported under filer's ownership)Company: Element Holdings LLC (Bozeman, MT) Description: Holding company",Business EntityLimited Liability Company (LLC),Child,"$50,001 - $100,000",None,None (or less than $201)
14.1.3,"Stockman Bank CD #16.1.3(Belgrade, MT)Type: Certificate of Deposit",Bank Deposit,Child,"$100,001 - $250,000",Interest,"$5,001 - $15,000"
15,Four Trees Family Trust,TrustGeneral Trust,Self,--,,
15.1,Morgan Stanley #15.1,Brokerage/Managed Account,Self,--,,
15.1.1,"Morgan Stanley(New York, NY)Type: Brokerage Sweep Account, Money Market Account, Savings",Bank Deposit,Self,"$100,001 - $250,000",Interest,"$5,001 - $15,000"
16,Wapiti Way One Qualified Blind Trust,TrustQualified Blind Trust,Self,"$5,000,001 - $25,000,000",Qualified Blind Trust,"$1,000,001 - $5,000,000"
17,Wapiti Way Two Qualified Blind Trust,TrustQualified Blind Trust,Self,"$5,000,001 - $25,000,000",None,None (or less than $201)
18,Morgan Stanley IRA #18,Retirement PlansIRA,Self,--,,
18.1,"Morgan Stanley(Washington, D.C.)Type: IRA Cash Accounts",Bank Deposit,Self,"$1,001 - $15,000",Interest,None (or less than $201)
18.2,VIG - Vanguard Dividend Appreciation Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",None,None (or less than $201)
18.3,VOO - Vanguard 500 Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",None,None (or less than $201)
18.4,VTI - Vanguard Total Stock Market Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000",None,None (or less than $201)
19,Morgan Stanley IRA #19,Retirement PlansIRA,Spouse,--,,
19.1,"Morgan Stanley(Washington, D.C.)Type: IRA Cash Accounts",Bank Deposit,Spouse,"$1,001 - $15,000",Interest,None (or less than $201)
19.2,VIG - Vanguard Dividend Appreciation Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Spouse,"$50,001 - $100,000",None,None (or less than $201)
19.3,VOO - Vanguard 500 Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Spouse,"$50,001 - $100,000",None,None (or less than $201)
19.4,VTI - Vanguard Total Stock Market Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Spouse,"$50,001 - $100,000",None,None (or less than $201)
20,Revocable Living Trust,TrustGeneral Trust,Self,--,,
20.1,Morgan Stanley #20.1,Brokerage/Managed Account,Self,--,,
20.1.1,"Morgan Stanley(New York, NY)Type: Brokerage Sweep Account, Money Market Account, Savings",Bank Deposit,Self,"$15,001 - $50,000",Interest,None (or less than $201)
20.1.2,IEFA - iShares Core MSCI EAFE ETF,Mutual FundsExchange Traded Fund/Note,Self,"$500,001 - $1,000,000","Dividends, Excepted Investment Fund","$5,001 - $15,000"
20.1.3,IEMG - iShares Core MSCI Emerging Markets ETF,Mutual FundsExchange Traded Fund/Note,Self,"$250,001 - $500,000","Dividends, Excepted Investment Fund","$5,001 - $15,000"
20.1.4,IVV - iShares Core S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Self,"$250,001 - $500,000","Dividends, Excepted Investment Fund","$5,001 - $15,000"
20.1.5,IWF - iShares Russell 1000 Growth ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,000,001 - $5,000,000","Dividends, Excepted Investment Fund","$1,001 - $2,500"
20.1.6,IWD - iShares Russell 1000 Value ETF,Mutual FundsExchange Traded Fund/Note,Self,"$500,001 - $1,000,000","Dividends, Excepted Investment Fund","$5,001 - $15,000"
20.1.7,IWP - iShares Russell Mid-Cap Growth ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000","Dividends, Excepted Investment Fund","$201 - $1,000"
20.1.8,IWS - iShares Russell Mid-Cap Value ETF,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000","Dividends, Excepted Investment Fund","$201 - $1,000"
20.1.9,BSV - Vanguard Short-Term Bond Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000","Dividends, Excepted Investment Fund","$2,501 - $5,000"
20.1.10,BND - Vanguard Total Bond Market Index Fund - ETF Shares,Mutual FundsExchange Traded Fund/Note,Self,"$1,000,001 - $5,000,000","Dividends, Excepted Investment Fund","$15,001 - $50,000"
