1,VWENX - VANGUARD WELLINGTON FUND - Admiral Shares,Mutual FundsMutual Fund,Self,"$50,001 - $100,000","Dividends, Capital Gains","$5,001 - $15,000"
2,VWIAX - VANGUARD WELLESLEY INCOME FUND - Admiral Shares,Mutual FundsMutual Fund,Self,"$50,001 - $100,000","Dividends, Capital Gains","$2,501 - $5,000"
3,"Wright Patman Congressional Federal Credit Union(Washington, DC)Type: Savings",Bank Deposit,Joint,"$15,001 - $50,000",Interest,None (or less than $201)
