22,VWIUX - Vanguard Intermediate-Term Tax-Exempt Fd Admiral,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",Dividends,"$1,001 - $2,500"
23,BIMBX - Blackrock Systematic Multi-Strategy Fund Institu,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,"$201 - $1,000"
24,WFC - Wells Fargo & Company,Corporate SecuritiesStock,Self,"$500,001 - $1,000,000",Dividends,"$5,001 - $15,000"
25,SWVXX,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
26,NFRA - FlexShares STOXX Global Broad Infrastructure Index,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
27,XMHQ - Invesco S&P Midcap Quality ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
28,QAI - IQ Hedge Multi-Strategy Tracker ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
29,IEFA - iShares Core MSCI EAFE ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
30,IJH - iShares Core S&P Mid-Cap,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
31,SPY - SPDR??S&P 500? ETF Trust,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",Dividends,None (or less than $201)
32,VWEAX - Vanguard High-Yield Corporate Fund Admiral Share,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,"$201 - $1,000"
33,VWIUX - Vanguard Intermediate-Term Tax-Exempt Fd Admiral,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",Dividends,"$201 - $1,000"
34,BIMBX - Blackrock Systematic Multi-Strategy Fund Institu,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
35,SWVXX,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
36,SCHH - Schwab U.S. REIT ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
37,NFRA - Flexshares Global Broad Infr Fund,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
38,QAI - IQ Hedge Multi-Strategy Tracker ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
39,SCHE - Schwab Emrg Mkts Equity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
40,SCHF - Schwab International Equity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
41,SCHZ - Schwab US Aggregate Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
42,SPHY - SPDR Portfolio High Yield Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
43,SPMD - SPDR Portfolio S&P 400 Mid Cap ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
44,SPSM - SPDR Portfolio S&P 600 Small Cap ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
45,VTIP - Vanguard Short-Term Inflation-Protected Securities,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
46,BNDX - Vanguard Total International Bond ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
47,BIMBX - Blackrock Systematic Multi-Strategy Fund Institu,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
48,"Charles Schwab(Anchorage, AK)Type: Checking",Bank Deposit,Self,"$1,001 - $15,000",Interest,None (or less than $201)
49,"Charles Schwab(Anchorage, AK)Type: Checking",Bank Deposit,Joint,"$1,001 - $15,000",Interest,None (or less than $201)
50,"Charles Schwab(Anchorage, AK)Type: Checking",Bank Deposit,Spouse,"None (or less than $1,001)",Interest,None (or less than $201)
51,MUB - iShares National Muni Bond ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,None (or less than $201)
52,MUB - iShares National Muni Bond ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
53,SCHE - Schwab Emerging Markets Equity ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
54,SCHF - Schwab International Equity ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
55,SHM - SPDR Nuveen Bloomberg Barclays Short Term Municipa,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
56,SPHY - SPDR Portfolio High Yield Bond ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
57,SPSM - SPDR Portfolio S&P 600 Small Cap ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
58,SCHH - Schwab U.S. REIT ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
59,"Basement apartmentDescription: Basement apartment in personal residence (Washington, DC)",Real EstateResidential,Joint,"$500,001 - $1,000,000",Rent/Royalties,"$15,001 - $50,000"
60,CMNIX - Calamos Market Neutral Income Fund - Class I,Mutual FundsExchange Traded Fund/Note,Self,"$15,001 - $50,000",Dividends,"$201 - $1,000"
61,BCD - abrdn Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,"$1,001 - $2,500"
62,GRID - First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,None (or less than $201)
63,BUG - Global X Cybersecurity ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,None (or less than $201)
64,DTCR - Global X Data Center & Digital Infrastructure ETF,Mutual FundsExchange Traded Fund/Note,Self,"None (or less than $1,001)",Dividends,None (or less than $201)
65,IAU - iShares Gold Trust Shares,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,"$201 - $1,000"
66,SOXX - iShares Semiconductor ETF,Mutual FundsMutual Fund,Self,"$1,001 - $15,000",Dividends,None (or less than $201)
67,EUFN - iShares MSCI Europe Financials ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,None (or less than $201)
68,HELO - JPMorgan Hedged Equity Laddered Overlay ETF,Mutual FundsExchange Traded Fund/Note,Self,"$1,001 - $15,000",Dividends,None (or less than $201)
69,CMNIX - Calamos Market Neutral Income Fund - Class I,Mutual FundsMutual Fund,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
70,BCD - abrdn Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,"$201 - $1,000"
71,HELO - JPMorgan Hedged Equity Laddered Overlay ETF,Mutual FundsExchange Traded Fund/Note,Joint,"None (or less than $1,001)",Dividends,None (or less than $201)
72,SPYM - Tradr 2X Long SPY Monthly ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Dividends,None (or less than $201)
73,SPMD - SPDR(R) Portfolio S&P 400 Mid Cap ETF,Mutual FundsExchange Traded Fund/Note,Joint,"None (or less than $1,001)",Dividends,None (or less than $201)
74,CMNIX - Calamos Market Neutral Income Fund - Class I,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
75,BCD - abrdn Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
76,HELO - JPMorgan Hedged Equity Laddered Overlay ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"None (or less than $1,001)",Dividends,None (or less than $201)
77,SPYM - Tradr 2X Long SPY Monthly ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Dividends,None (or less than $201)
