27,"8VC RSS Access LLCDescription: Private Equity (New York, NY)",Investment FundPrivate Equity Fund,Joint,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
28,GSGO - Goldman Sachs Growth Opportunities ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
29,DIV - Global X SuperDividend U.S. ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",Excepted Investment Fund,"$1,001 - $2,500"
30,XSHD - Invesco S&P SmallCap High Dividend Low Volatility ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
31,SPYD - SPDR(R) Portfolio S&P 500 High Dividend ETF,Mutual FundsExchange Traded Fund/Note,Joint,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
32,Goldman Sachs - Child 1,Brokerage/Managed Account,Child,--,,
32.1,"Goldman Sachs(Houston, Texas)Type: Savings",Bank Deposit,Child,"$1,001 - $15,000",Interest,None (or less than $201)
32.2,SPY - State Street SPDR S&P 500 ETF Trust,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
33,Goldman Sachs - Child 2,Brokerage/Managed Account,Child,--,,
33.1,"Goldman Sachs(Houston, Texas)Type: Savings",Bank Deposit,Child,"$1,001 - $15,000",Interest,None (or less than $201)
33.2,SPY - State Street SPDR S&P 500 ETF Trust,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
34,BlackRock Municipal Income Trust,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)",Excepted Investment Fund,"$2,501 - $5,000"
35,GSPPX - Goldman Sachs Strategic Growth Fund - Class P Shares,Mutual FundsMutual Fund,Joint,"None (or less than $1,001)",Excepted Investment Fund,"$5,001 - $15,000"
36,"Goldman Sachs Bank USA(Houston, TX)Type: Certificate of Deposit",Bank Deposit,Joint,"None (or less than $1,001)",Interest,"$1,001 - $2,500"
