1.8,"CF Bank(Beachwood, Ohio)Type: Checking, Money Market Account",Bank Deposit,Self,"$1,000,001 - $5,000,000",Interest,"$50,001 - $100,000"
1.9,UBS Traditional IRA #1,Retirement PlansIRA,Self,--,,
1.9.1,Morgan Stanley Finance 6/21/27Filer comment:  Euro Stoxx 50 Index: 40%; Nikkei 225: 25%; FTSE 100 :7.5%; Swiss Market :10%; S&P/ASX 200: 7.5%,Equity Index-Linked Note,Self,"$1,001 - $15,000",None,None (or less than $201)
1.9.2,Barclays Bank PLC 2/16/28Filer comment:  Euro Stoxx 50 Index: 40%; Nikkei 225: 25%; FTSE 100 :7.5%; Swiss Market :10%; S&P/ASX 200: 7.5%,Equity Index-Linked Note,Self,"$1,001 - $15,000",None,None (or less than $201)
1.9.3,UBS Prime Reserves Funds (UPRXX),Mutual FundsMutual Fund,Self,"$50,001 - $100,000",None,None (or less than $201)
1.9.4,Royal Bank of Canada TARSS Int'l Basket 12/19/28Filer comment:  Euro Stoxx 50 Index: 40%; Nikkei 225: 25%; FTSE 100 :7.5%; Swiss Market :10%; S&P/ASX 200: 7.5%,Equity Index-Linked Note,Self,"$1,001 - $15,000",None,None (or less than $201)
1.9.5,"GS Finance Corp. Trigger Autocallable Yield Note 10/26/2028Description: Equity Index-Linked Note (New York, NY) Filer comment:  linked to the lesser performing of the SPX or RTY.",Other,Self,"$1,001 - $15,000",None,None (or less than $201)
1.9.6,"Canadian Imperial Bank of Commerce Autocallable Contingent Yield Notes 12/21/2028Description: Equity Index-Linked Note (Toronto, Ontario) Filer comment:  Linked to the least performing of the S&P 500 Index and the EURO STOXX 50 Index",Other,Self,"$1,001 - $15,000",None,None (or less than $201)
1.9.7,"BofA Finance LLC Trigger Autocallable Contingent Yield Notes 12/22/2028Description: Equity Index-Linked Note (Charlotte, NC) Filer comment:  Linked to the least performing of the Invesco QQQ TrustSM, Series 1 and the iShares Russell 2000 Value ETF",Other,Self,"$1,001 - $15,000",None,None (or less than $201)
1.10,UBS Traditional IRA #2,Retirement PlansIRA,Self,--,,
1.10.1,FEZ - Euro Stoxx 50 ETF SPDR,Mutual FundsExchange Traded Fund/Note,Self,"$50,001 - $100,000",None,None (or less than $201)
1.10.2,SPYG - SPDR S&P 500 Growth Portfolio ETF,Mutual FundsExchange Traded Fund/Note,Self,"$100,001 - $250,000","None, Excepted Investment Fund",None (or less than $201)
