14.17,"LOW - Lowe's Companies, Inc.",Corporate SecuritiesStock,Spouse,"$15,001 - $50,000",Dividends,"$201 - $1,000"
14.18,MCD - McDonald's Corporation,Corporate SecuritiesStock,Spouse,"$15,001 - $50,000",Dividends,"$1,001 - $2,500"
14.19,MSFT - Microsoft Corporation,Corporate SecuritiesStock,Spouse,"$500,001 - $1,000,000",Dividends,"$5,001 - $15,000"
14.20,NVDA - NVIDIA Corporation,Corporate SecuritiesStock,Spouse,"Over $1,000,000 and held independently by spouse or dependent child",Dividends,"$1,001 - $2,500"
14.21,OSK - Oshkosh Corporation,Corporate SecuritiesStock,Spouse,"$100,001 - $250,000",Dividends,"$2,501 - $5,000"
14.22,QSR - Restaurant Brands International Inc.,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000",Dividends,"$1,001 - $2,500"
14.23,SBUX - Starbucks Corporation,Corporate SecuritiesStock,Spouse,"$15,001 - $50,000",Dividends,"$1,001 - $2,500"
14.24,MMM - 3M Company,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000",Dividends,"$201 - $1,000"
14.25,V - Visa Inc.,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000",Dividends,"$201 - $1,000"
14.26,VMC - Vulcan Materials Company,Corporate SecuritiesStock,Spouse,"$250,001 - $500,000",Dividends,"$1,001 - $2,500"
14.27,PSA - Public Storage,Corporate SecuritiesStock,Spouse,"$100,001 - $250,000",Dividends,"$5,001 - $15,000"
14.28,BOAT - Sonicshares Global Shipping ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,"$2,501 - $5,000"
14.29,FSNXX - Fidelity New York Municipal Money Market Fund (Formerly known as Fidelity New York AMT Tax-Free Money Market Fund) - Premium Class,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000",Excepted Investment Fund,"$1,001 - $2,500"
14.30,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$100,001 - $250,000",Excepted Investment Fund,"$1,001 - $2,500"
14.31,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$100,001 - $250,000",Excepted Investment Fund,"$201 - $1,000"
14.32,MAGN - Magnera Corporation Common Stock,Corporate SecuritiesStock,Spouse,"$1,001 - $15,000",None,None (or less than $201)
14.33,SOLV - Solventum Corporation Common StockFiler comment:  Sold for a loss in 2025,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)",None,None (or less than $201)
14.34,AMCR - Amcor plc Ordinary Shares,Corporate SecuritiesStock,Spouse,"$100,001 - $250,000",Dividends,"$2,501 - $5,000"
14.35,DTCR - Global X Data Center & Digital Infrastructure ETF,Corporate SecuritiesStock,Spouse,"$50,001 - $100,000",Dividends,"$201 - $1,000"
15,Fidelity IRA,Retirement PlansIRA,Spouse,--,,
15.1,MDFGX - BlackRock Capital Appreciation Fund Investor A Sha,Mutual FundsMutual Fund,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
15.2,JEPI - JPMorgan Equity Premium Income ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
15.3,MDT - Medtronic plc,Corporate SecuritiesStock,Spouse,"$1,001 - $15,000",None,None (or less than $201)
15.4,NVDA - NVIDIA Corporation,Corporate SecuritiesStock,Spouse,"$1,001 - $15,000",None,None (or less than $201)
15.5,PFE - Pfizer Inc.,Corporate SecuritiesStock,Spouse,"None (or less than $1,001)",None,None (or less than $201)
15.6,BUG - Global X Cybersecurity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
